,0
ncbi_tid|655817|ref|NC_017631.1_cluster008,8
ncbi_tid|655817|ref|NC_017631.1_cluster009,2
ncbi_tid|655817|ref|NC_017631.1_cluster010,2
ncbi_tid|655817|ref|NC_017631.1_cluster011,9
ncbi_tid|655817|ref|NC_017631.1_cluster012,10
ncbi_tid|655817|ref|NC_017631.1_cluster013,6
ncbi_tid|655817|ref|NC_017631.1_cluster014,8
ncbi_tid|655817|ref|NC_017631.1_cluster015,7
ncbi_tid|655817|ref|NC_017631.1_cluster016,15
ncbi_tid|655817|ref|NC_017631.1_cluster017,21
ncbi_tid|655817|ref|NC_017631.1_cluster018,11
ncbi_tid|655817|ref|NC_017631.1_cluster019,12
ncbi_tid|655817|ref|NC_017631.1_cluster020,9
ncbi_tid|655817|ref|NC_017631.1_cluster021,10
ncbi_tid|655817|ref|NC_017631.1_cluster022,13
ncbi_tid|655817|ref|NC_017631.1_cluster023,17
ncbi_tid|679895|ref|NZ_CP009273.1_cluster001,1
ncbi_tid|679895|ref|NZ_CP009273.1_cluster002,2
ncbi_tid|679895|ref|NZ_CP009273.1_cluster003,3
ncbi_tid|679895|ref|NZ_CP009273.1_cluster004,4
ncbi_tid|679895|ref|NZ_CP009273.1_cluster005,5
ncbi_tid|679895|ref|NZ_CP009273.1_cluster006,6
ncbi_tid|679895|ref|NZ_CP009273.1_cluster007,4
ncbi_tid|679895|ref|NZ_CP009273.1_cluster008,7
ncbi_tid|679895|ref|NZ_CP009273.1_cluster009,8
ncbi_tid|679895|ref|NZ_CP009273.1_cluster010,9
ncbi_tid|679895|ref|NZ_CP009273.1_cluster011,10
ncbi_tid|679895|ref|NZ_CP009273.1_cluster012,6
ncbi_tid|679895|ref|NZ_CP009273.1_cluster013,1
ncbi_tid|679895|ref|NZ_CP009273.1_cluster014,4
ncbi_tid|679895|ref|NZ_CP009273.1_cluster015,7
ncbi_tid|679895|ref|NZ_CP009273.1_cluster016,12
ncbi_tid|679895|ref|NZ_CP009273.1_cluster017,9
ncbi_tid|679895|ref|NZ_CP009273.1_cluster018,10
ncbi_tid|679895|ref|NZ_CP009273.1_cluster019,17
ncbi_tid|685038|ref|NC_017634.1_cluster001,2
ncbi_tid|685038|ref|NC_017634.1_cluster002,3
ncbi_tid|685038|ref|NC_017634.1_cluster003,4
ncbi_tid|685038|ref|NC_017634.1_cluster004,5
ncbi_tid|685038|ref|NC_017634.1_cluster005,16
ncbi_tid|685038|ref|NC_017634.1_cluster006,6
ncbi_tid|685038|ref|NC_017634.1_cluster007,5
ncbi_tid|685038|ref|NC_017634.1_cluster008,8
ncbi_tid|685038|ref|NC_017634.1_cluster009,17
ncbi_tid|685038|ref|NC_017634.1_cluster010,9
ncbi_tid|685038|ref|NC_017634.1_cluster011,10
ncbi_tid|685038|ref|NC_017634.1_cluster012,6
ncbi_tid|685038|ref|NC_017634.1_cluster013,8
ncbi_tid|685038|ref|NC_017634.1_cluster014,7
ncbi_tid|685038|ref|NC_017634.1_cluster015,11
ncbi_tid|685038|ref|NC_017634.1_cluster016,12
ncbi_tid|685038|ref|NC_017634.1_cluster017,9
ncbi_tid|685038|ref|NC_017634.1_cluster018,10
ncbi_tid|685038|ref|NC_017634.1_cluster019,13
ncbi_tid|685038|ref|NC_017634.1_cluster020,17
ncbi_tid|685038|ref|NC_017634.1_cluster021,15
ncbi_tid|696406|ref|NC_017641.1_cluster001,1
ncbi_tid|696406|ref|NC_017641.1_cluster002,2
ncbi_tid|696406|ref|NC_017641.1_cluster003,3
ncbi_tid|696406|ref|NC_017641.1_cluster004,4
ncbi_tid|696406|ref|NC_017641.1_cluster005,5
ncbi_tid|696406|ref|NC_017641.1_cluster006,6
ncbi_tid|696406|ref|NC_017641.1_cluster007,4
ncbi_tid|696406|ref|NC_017641.1_cluster008,7
ncbi_tid|696406|ref|NC_017641.1_cluster009,8
ncbi_tid|696406|ref|NC_017641.1_cluster010,9
ncbi_tid|696406|ref|NC_017641.1_cluster011,10
ncbi_tid|696406|ref|NC_017641.1_cluster012,6
ncbi_tid|696406|ref|NC_017641.1_cluster013,1
ncbi_tid|696406|ref|NC_017641.1_cluster014,4
ncbi_tid|696406|ref|NC_017641.1_cluster015,8
ncbi_tid|696406|ref|NC_017641.1_cluster016,7
ncbi_tid|696406|ref|NC_017641.1_cluster017,11
ncbi_tid|696406|ref|NC_017641.1_cluster018,12
ncbi_tid|696406|ref|NC_017641.1_cluster019,9
ncbi_tid|696406|ref|NC_017641.1_cluster020,10
ncbi_tid|701177|ref|NC_013941.1_cluster001,1
ncbi_tid|701177|ref|NC_013941.1_cluster002,2
ncbi_tid|701177|ref|NC_013941.1_cluster003,3
ncbi_tid|701177|ref|NC_013941.1_cluster004,4
ncbi_tid|701177|ref|NC_013941.1_cluster005,5
ncbi_tid|701177|ref|NC_013941.1_cluster006,8
ncbi_tid|701177|ref|NC_013941.1_cluster007,6
ncbi_tid|701177|ref|NC_013941.1_cluster008,27
ncbi_tid|701177|ref|NC_013941.1_cluster009,4
ncbi_tid|701177|ref|NC_013941.1_cluster010,8
ncbi_tid|701177|ref|NC_013941.1_cluster011,9
ncbi_tid|701177|ref|NC_013941.1_cluster012,10
ncbi_tid|701177|ref|NC_013941.1_cluster013,6
ncbi_tid|701177|ref|NC_013941.1_cluster014,1
ncbi_tid|701177|ref|NC_013941.1_cluster015,4
ncbi_tid|701177|ref|NC_013941.1_cluster016,8
ncbi_tid|701177|ref|NC_013941.1_cluster017,7
ncbi_tid|701177|ref|NC_013941.1_cluster018,11
ncbi_tid|701177|ref|NC_013941.1_cluster019,12
ncbi_tid|701177|ref|NC_013941.1_cluster020,6
ncbi_tid|701177|ref|NC_013941.1_cluster021,9
ncbi_tid|701177|ref|NC_013941.1_cluster022,10
ncbi_tid|714962|ref|NC_017628.1_cluster001,2
ncbi_tid|714962|ref|NC_017628.1_cluster002,3
ncbi_tid|714962|ref|NC_017628.1_cluster003,4
ncbi_tid|714962|ref|NC_017628.1_cluster004,5
ncbi_tid|714962|ref|NC_017628.1_cluster005,6
ncbi_tid|714962|ref|NC_017628.1_cluster006,8
ncbi_tid|714962|ref|NC_017628.1_cluster007,2
ncbi_tid|714962|ref|NC_017628.1_cluster008,2
ncbi_tid|714962|ref|NC_017628.1_cluster009,9
ncbi_tid|714962|ref|NC_017628.1_cluster010,10
ncbi_tid|714962|ref|NC_017628.1_cluster011,6
ncbi_tid|714962|ref|NC_017628.1_cluster012,8
ncbi_tid|714962|ref|NC_017628.1_cluster013,7
ncbi_tid|714962|ref|NC_017628.1_cluster014,11
ncbi_tid|714962|ref|NC_017628.1_cluster015,12
ncbi_tid|714962|ref|NC_017628.1_cluster016,9
ncbi_tid|714962|ref|NC_017628.1_cluster017,10
ncbi_tid|714962|ref|NC_017628.1_cluster018,13
ncbi_tid|714962|ref|NC_017628.1_cluster019,17
ncbi_tid|714962|ref|NC_017628.1_cluster020,13
ncbi_tid|741093|ref|NC_017906.1_cluster001,1
ncbi_tid|741093|ref|NC_017906.1_cluster002,2
ncbi_tid|741093|ref|NC_017906.1_cluster003,3
ncbi_tid|741093|ref|NC_017906.1_cluster004,4
ncbi_tid|741093|ref|NC_017906.1_cluster005,5
ncbi_tid|741093|ref|NC_017906.1_cluster006,18
ncbi_tid|741093|ref|NC_017906.1_cluster007,8
ncbi_tid|741093|ref|NC_017906.1_cluster008,6
ncbi_tid|741093|ref|NC_017906.1_cluster009,4
ncbi_tid|741093|ref|NC_017906.1_cluster010,8
ncbi_tid|741093|ref|NC_017906.1_cluster011,9
ncbi_tid|741093|ref|NC_017906.1_cluster012,10
ncbi_tid|741093|ref|NC_017906.1_cluster013,6
ncbi_tid|741093|ref|NC_017906.1_cluster014,1
ncbi_tid|741093|ref|NC_017906.1_cluster015,4
ncbi_tid|741093|ref|NC_017906.1_cluster016,8
ncbi_tid|741093|ref|NC_017906.1_cluster017,7
ncbi_tid|741093|ref|NC_017906.1_cluster018,12
ncbi_tid|741093|ref|NC_017906.1_cluster019,6
ncbi_tid|741093|ref|NC_017906.1_cluster020,9
ncbi_tid|741093|ref|NC_017906.1_cluster021,10
ncbi_tid|745156|ref|NZ_CP009166.1_cluster001,1
ncbi_tid|745156|ref|NZ_CP009166.1_cluster002,2
ncbi_tid|745156|ref|NZ_CP009166.1_cluster003,3
ncbi_tid|745156|ref|NZ_CP009166.1_cluster004,4
ncbi_tid|745156|ref|NZ_CP009166.1_cluster005,5
ncbi_tid|745156|ref|NZ_CP009166.1_cluster006,6
ncbi_tid|745156|ref|NZ_CP009166.1_cluster007,4
ncbi_tid|745156|ref|NZ_CP009166.1_cluster008,7
ncbi_tid|745156|ref|NZ_CP009166.1_cluster009,8
ncbi_tid|745156|ref|NZ_CP009166.1_cluster010,9
ncbi_tid|745156|ref|NZ_CP009166.1_cluster011,10
ncbi_tid|745156|ref|NZ_CP009166.1_cluster012,6
ncbi_tid|745156|ref|NZ_CP009166.1_cluster013,1
ncbi_tid|745156|ref|NZ_CP009166.1_cluster014,4
ncbi_tid|745156|ref|NZ_CP009166.1_cluster015,8
ncbi_tid|745156|ref|NZ_CP009166.1_cluster016,7
ncbi_tid|745156|ref|NZ_CP009166.1_cluster017,11
ncbi_tid|745156|ref|NZ_CP009166.1_cluster018,12
ncbi_tid|745156|ref|NZ_CP009166.1_cluster019,9
ncbi_tid|745156|ref|NZ_CP009166.1_cluster020,10
ncbi_tid|758831|ref|NZ_CP010344.1_cluster001,1
ncbi_tid|758831|ref|NZ_CP010344.1_cluster002,2
ncbi_tid|758831|ref|NZ_CP010344.1_cluster003,3
ncbi_tid|758831|ref|NZ_CP010344.1_cluster004,4
ncbi_tid|758831|ref|NZ_CP010344.1_cluster005,5
ncbi_tid|758831|ref|NZ_CP010344.1_cluster006,6
ncbi_tid|758831|ref|NZ_CP010344.1_cluster007,4
ncbi_tid|758831|ref|NZ_CP010344.1_cluster008,7
ncbi_tid|758831|ref|NZ_CP010344.1_cluster009,8
ncbi_tid|758831|ref|NZ_CP010344.1_cluster010,9
ncbi_tid|758831|ref|NZ_CP010344.1_cluster011,10
ncbi_tid|758831|ref|NZ_CP010344.1_cluster012,6
ncbi_tid|758831|ref|NZ_CP010344.1_cluster013,1
ncbi_tid|758831|ref|NZ_CP010344.1_cluster014,4
ncbi_tid|758831|ref|NZ_CP010344.1_cluster015,8
ncbi_tid|758831|ref|NZ_CP010344.1_cluster016,7
ncbi_tid|758831|ref|NZ_CP010344.1_cluster017,11
ncbi_tid|758831|ref|NZ_CP010344.1_cluster018,12
ncbi_tid|758831|ref|NZ_CP010344.1_cluster019,9
ncbi_tid|758831|ref|NZ_CP010344.1_cluster020,10
ncbi_tid|83333|ref|NZ_CP009789.1_cluster001,1
ncbi_tid|83333|ref|NZ_CP009789.1_cluster002,2
ncbi_tid|83333|ref|NZ_CP009789.1_cluster003,3
ncbi_tid|83333|ref|NZ_CP009789.1_cluster004,4
ncbi_tid|83333|ref|NZ_CP009789.1_cluster005,5
ncbi_tid|83333|ref|NZ_CP009789.1_cluster006,6
ncbi_tid|83333|ref|NZ_CP009789.1_cluster007,4
ncbi_tid|83333|ref|NZ_CP009789.1_cluster008,7
ncbi_tid|83333|ref|NZ_CP009789.1_cluster009,8
ncbi_tid|83333|ref|NZ_CP009789.1_cluster010,9
ncbi_tid|83333|ref|NZ_CP009789.1_cluster011,10
ncbi_tid|83333|ref|NZ_CP009789.1_cluster012,6
ncbi_tid|83333|ref|NZ_CP009789.1_cluster013,1
ncbi_tid|83333|ref|NZ_CP009789.1_cluster014,4
ncbi_tid|83333|ref|NZ_CP009789.1_cluster015,7
ncbi_tid|83333|ref|NZ_CP009789.1_cluster016,12
ncbi_tid|83333|ref|NZ_CP009789.1_cluster017,9
ncbi_tid|83333|ref|NZ_CP009789.1_cluster018,10
ncbi_tid|83333|ref|NZ_CP009789.1_cluster019,17
ncbi_tid|83333|ref|NZ_CP010438.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010438.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010438.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010438.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010438.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010438.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010438.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010438.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010438.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010438.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010438.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010438.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010438.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010438.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010438.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010438.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010438.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010438.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010438.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010439.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010439.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010439.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010439.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010439.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010439.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010439.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010439.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010439.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010439.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010439.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010439.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010439.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010439.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010439.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010439.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010439.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010439.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010439.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010440.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010440.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010440.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010440.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010440.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010440.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010440.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010440.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010440.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010440.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010440.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010440.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010440.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010440.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010440.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010440.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010440.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010440.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010440.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010441.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010441.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010441.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010441.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010441.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010441.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010441.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010441.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010441.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010441.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010441.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010441.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010441.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010441.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010441.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010441.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010441.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010441.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010441.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010442.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010442.1_cluster002,1
ncbi_tid|83333|ref|NZ_CP010442.1_cluster003,2
ncbi_tid|83333|ref|NZ_CP010442.1_cluster004,3
ncbi_tid|83333|ref|NZ_CP010442.1_cluster005,4
ncbi_tid|83333|ref|NZ_CP010442.1_cluster006,5
ncbi_tid|83333|ref|NZ_CP010442.1_cluster007,6
ncbi_tid|83333|ref|NZ_CP010442.1_cluster008,4
ncbi_tid|83333|ref|NZ_CP010442.1_cluster009,7
ncbi_tid|83333|ref|NZ_CP010442.1_cluster010,8
ncbi_tid|83333|ref|NZ_CP010442.1_cluster011,9
ncbi_tid|83333|ref|NZ_CP010442.1_cluster012,10
ncbi_tid|83333|ref|NZ_CP010442.1_cluster013,6
ncbi_tid|83333|ref|NZ_CP010442.1_cluster014,1
ncbi_tid|83333|ref|NZ_CP010442.1_cluster015,4
ncbi_tid|83333|ref|NZ_CP010442.1_cluster016,7
ncbi_tid|83333|ref|NZ_CP010442.1_cluster017,12
ncbi_tid|83333|ref|NZ_CP010442.1_cluster018,9
ncbi_tid|83333|ref|NZ_CP010443.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010443.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010443.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010443.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010443.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010443.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010443.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010443.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010443.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010443.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010443.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010443.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010443.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010443.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010443.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010443.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010443.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010443.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010443.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010444.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010444.1_cluster002,17
ncbi_tid|83333|ref|NZ_CP010444.1_cluster003,1
ncbi_tid|83333|ref|NZ_CP010444.1_cluster004,2
ncbi_tid|83333|ref|NZ_CP010444.1_cluster005,3
ncbi_tid|83333|ref|NZ_CP010444.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP010444.1_cluster007,5
ncbi_tid|83333|ref|NZ_CP010444.1_cluster008,6
ncbi_tid|83333|ref|NZ_CP010444.1_cluster009,4
ncbi_tid|83333|ref|NZ_CP010444.1_cluster010,7
ncbi_tid|83333|ref|NZ_CP010444.1_cluster011,8
ncbi_tid|83333|ref|NZ_CP010444.1_cluster012,9
ncbi_tid|83333|ref|NZ_CP010444.1_cluster013,10
ncbi_tid|83333|ref|NZ_CP010444.1_cluster014,6
ncbi_tid|83333|ref|NZ_CP010444.1_cluster015,1
ncbi_tid|83333|ref|NZ_CP010444.1_cluster016,4
ncbi_tid|83333|ref|NZ_CP010444.1_cluster017,7
ncbi_tid|83333|ref|NZ_CP010444.1_cluster018,12
ncbi_tid|83333|ref|NZ_CP010444.1_cluster019,9
ncbi_tid|83333|ref|NZ_CP010445.1_cluster001,10
ncbi_tid|83333|ref|NZ_CP010445.1_cluster002,1
ncbi_tid|83333|ref|NZ_CP010445.1_cluster003,2
ncbi_tid|83333|ref|NZ_CP010445.1_cluster004,3
ncbi_tid|83333|ref|NZ_CP010445.1_cluster005,4
ncbi_tid|83333|ref|NZ_CP010445.1_cluster006,5
ncbi_tid|83333|ref|NZ_CP010445.1_cluster007,6
ncbi_tid|83333|ref|NZ_CP010445.1_cluster008,4
ncbi_tid|83333|ref|NZ_CP010445.1_cluster009,7
ncbi_tid|83333|ref|NZ_CP010445.1_cluster010,8
ncbi_tid|83333|ref|NZ_CP010445.1_cluster011,9
ncbi_tid|83333|ref|NZ_CP010445.1_cluster012,10
ncbi_tid|83333|ref|NZ_CP010445.1_cluster013,6
ncbi_tid|83333|ref|NZ_CP010445.1_cluster014,1
ncbi_tid|83333|ref|NZ_CP010445.1_cluster015,4
ncbi_tid|83333|ref|NZ_CP010445.1_cluster016,7
ncbi_tid|83333|ref|NZ_CP010445.1_cluster017,12
ncbi_tid|83333|ref|NZ_CP010445.1_cluster018,9
ncbi_tid|83333|ref|NZ_CP011342.2_cluster001,1
ncbi_tid|83333|ref|NZ_CP011342.2_cluster002,2
ncbi_tid|83333|ref|NZ_CP011342.2_cluster003,3
ncbi_tid|83333|ref|NZ_CP011342.2_cluster004,4
ncbi_tid|83333|ref|NZ_CP011342.2_cluster005,5
ncbi_tid|83333|ref|NZ_CP011342.2_cluster006,6
ncbi_tid|83333|ref|NZ_CP011342.2_cluster007,4
ncbi_tid|83333|ref|NZ_CP011342.2_cluster008,7
ncbi_tid|83333|ref|NZ_CP011342.2_cluster009,8
ncbi_tid|83333|ref|NZ_CP011342.2_cluster010,9
ncbi_tid|83333|ref|NZ_CP011342.2_cluster011,10
ncbi_tid|83333|ref|NZ_CP011342.2_cluster012,6
ncbi_tid|83333|ref|NZ_CP011342.2_cluster013,1
ncbi_tid|83333|ref|NZ_CP011342.2_cluster014,4
ncbi_tid|83333|ref|NZ_CP011342.2_cluster015,7
ncbi_tid|83333|ref|NZ_CP011342.2_cluster016,12
ncbi_tid|83333|ref|NZ_CP011342.2_cluster017,9
ncbi_tid|83333|ref|NZ_CP011342.2_cluster018,10
ncbi_tid|83333|ref|NZ_CP011342.2_cluster019,17
ncbi_tid|83333|ref|NZ_CP011343.2_cluster001,1
ncbi_tid|83333|ref|NZ_CP011343.2_cluster002,2
ncbi_tid|83333|ref|NZ_CP011343.2_cluster003,3
ncbi_tid|83333|ref|NZ_CP011343.2_cluster004,4
ncbi_tid|83333|ref|NZ_CP011343.2_cluster005,5
ncbi_tid|83333|ref|NZ_CP011343.2_cluster006,6
ncbi_tid|83333|ref|NZ_CP011343.2_cluster007,4
ncbi_tid|83333|ref|NZ_CP011343.2_cluster008,7
ncbi_tid|83333|ref|NZ_CP011343.2_cluster009,8
ncbi_tid|83333|ref|NZ_CP011343.2_cluster010,9
ncbi_tid|83333|ref|NZ_CP011343.2_cluster011,10
ncbi_tid|83333|ref|NZ_CP011343.2_cluster012,6
ncbi_tid|83333|ref|NZ_CP011343.2_cluster013,1
ncbi_tid|83333|ref|NZ_CP011343.2_cluster014,4
ncbi_tid|83333|ref|NZ_CP011343.2_cluster015,7
ncbi_tid|83333|ref|NZ_CP011343.2_cluster016,12
ncbi_tid|83333|ref|NZ_CP011343.2_cluster017,9
ncbi_tid|83333|ref|NZ_CP011343.2_cluster018,10
ncbi_tid|83333|ref|NZ_CP011343.2_cluster019,17
ncbi_tid|83333|ref|NZ_CP014270.1_cluster001,2
ncbi_tid|83333|ref|NZ_CP014270.1_cluster002,3
ncbi_tid|83333|ref|NZ_CP014270.1_cluster003,4
ncbi_tid|83333|ref|NZ_CP014270.1_cluster004,5
ncbi_tid|83333|ref|NZ_CP014270.1_cluster005,6
ncbi_tid|83333|ref|NZ_CP014270.1_cluster006,4
ncbi_tid|83333|ref|NZ_CP014270.1_cluster007,7
ncbi_tid|83333|ref|NZ_CP014270.1_cluster008,8
ncbi_tid|83333|ref|NZ_CP014270.1_cluster009,9
ncbi_tid|83333|ref|NZ_CP014270.1_cluster010,10
ncbi_tid|83333|ref|NZ_CP014270.1_cluster011,6
ncbi_tid|83333|ref|NZ_CP014270.1_cluster012,1
ncbi_tid|83333|ref|NZ_CP014270.1_cluster013,4
ncbi_tid|83333|ref|NZ_CP014270.1_cluster014,7
ncbi_tid|83333|ref|NZ_CP014270.1_cluster015,12
ncbi_tid|83333|ref|NZ_CP014270.1_cluster016,9
ncbi_tid|83333|ref|NZ_CP014270.1_cluster017,10
ncbi_tid|83333|ref|NZ_CP014270.1_cluster018,17
ncbi_tid|83333|ref|NZ_CP014272.1_cluster001,1
ncbi_tid|83333|ref|NZ_CP014272.1_cluster002,2
ncbi_tid|83333|ref|NZ_CP014272.1_cluster003,3
ncbi_tid|83333|ref|NZ_CP014272.1_cluster004,4
ncbi_tid|83333|ref|NZ_CP014272.1_cluster005,5
ncbi_tid|83333|ref|NZ_CP014272.1_cluster006,6
ncbi_tid|83333|ref|NZ_CP014272.1_cluster007,4
ncbi_tid|83333|ref|NZ_CP014272.1_cluster008,7
ncbi_tid|83333|ref|NZ_CP014272.1_cluster009,8
ncbi_tid|83333|ref|NZ_CP014272.1_cluster010,9
ncbi_tid|83333|ref|NZ_CP014272.1_cluster011,10
ncbi_tid|83333|ref|NZ_CP014272.1_cluster012,6
ncbi_tid|83333|ref|NZ_CP014272.1_cluster013,1
ncbi_tid|83333|ref|NZ_CP014272.1_cluster014,4
ncbi_tid|83333|ref|NZ_CP014272.1_cluster015,7
ncbi_tid|83333|ref|NZ_CP014272.1_cluster016,12
ncbi_tid|83333|ref|NZ_CP014272.1_cluster017,9
ncbi_tid|83333|ref|NZ_CP014272.1_cluster018,10
ncbi_tid|83333|ref|NZ_CP014272.1_cluster019,17
ncbi_tid|83333|ref|NZ_LN832404.1_cluster001,1
ncbi_tid|83333|ref|NZ_LN832404.1_cluster002,2
ncbi_tid|83333|ref|NZ_LN832404.1_cluster003,3
ncbi_tid|83333|ref|NZ_LN832404.1_cluster004,4
ncbi_tid|83333|ref|NZ_LN832404.1_cluster005,5
ncbi_tid|83333|ref|NZ_LN832404.1_cluster006,6
ncbi_tid|83333|ref|NZ_LN832404.1_cluster007,4
ncbi_tid|83333|ref|NZ_LN832404.1_cluster008,7
ncbi_tid|83333|ref|NZ_LN832404.1_cluster009,8
ncbi_tid|83333|ref|NZ_LN832404.1_cluster010,9
ncbi_tid|83333|ref|NZ_LN832404.1_cluster011,10
ncbi_tid|83333|ref|NZ_LN832404.1_cluster012,6
ncbi_tid|83333|ref|NZ_LN832404.1_cluster013,1
ncbi_tid|83333|ref|NZ_LN832404.1_cluster014,4
ncbi_tid|83333|ref|NZ_LN832404.1_cluster015,7
ncbi_tid|83333|ref|NZ_LN832404.1_cluster016,12
ncbi_tid|83333|ref|NZ_LN832404.1_cluster017,9
ncbi_tid|83333|ref|NZ_LN832404.1_cluster018,10
ncbi_tid|83333|ref|NZ_LN832404.1_cluster019,17
ncbi_tid|83334|ref|NZ_CP012802.1_cluster001,1
ncbi_tid|83334|ref|NZ_CP012802.1_cluster002,2
ncbi_tid|83334|ref|NZ_CP012802.1_cluster003,3
ncbi_tid|83334|ref|NZ_CP012802.1_cluster004,4
ncbi_tid|83334|ref|NZ_CP012802.1_cluster005,5
ncbi_tid|83334|ref|NZ_CP012802.1_cluster006,4
